access_table,name,found,found_as,acc_easting,acc_northing,htp_easting,htp_northing,location_match,other_names
Horizons regions bore list Oct 2012,316104,False,,2731400.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,316108,False,,2731400.0,6109300.0,,,False,
Horizons regions bore list Oct 2012,314049,False,,2721829.0,6109583.0,,,False,
Horizons regions bore list Oct 2012,316110,False,,2731800.0,6109500.0,,,False,
Horizons regions bore list Oct 2012,316112,False,,2731700.0,6109400.0,,,False,
Horizons regions bore list Oct 2012,315021,False,,2727500.0,6109600.0,,,False,
Horizons regions bore list Oct 2012,410009,False,,2769300.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,410010,False,,2769700.0,6109500.0,,,False,
Horizons regions bore list Oct 2012,411009,False,,2777000.0,6109600.0,,,False,
Horizons regions bore list Oct 2012,313001,False,,2708246.0,6109624.0,,,False,
Horizons regions bore list Oct 2012,315015,False,,2724256.0,6109622.0,,,False,
Horizons regions bore list Oct 2012,315042,False,,2724300.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,314017,False,,2720853.0,6109680.0,,,False,
Horizons regions bore list Oct 2012,313114,False,,2711300.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,317066,False,,2746400.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,317044,False,,2747100.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,313028,False,,2713300.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,313094,False,,2713400.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,315003,False,,2729500.0,6109500.0,,,False,
Horizons regions bore list Oct 2012,315006,False,,2729400.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,315010,False,,2729300.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,315012,False,,2729700.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,316014,False,,2737600.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,316034,False,,2737800.0,6109700.0,,,False,
Horizons regions bore list Oct 2012,313051,False,,2708847.0,6109742.0,,,False,
Horizons regions bore list Oct 2012,323067,False,,2709132.0,6109830.0,,,False,
Horizons regions bore list Oct 2012,315054,False,,2726900.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,411003,False,,2776200.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,313021,False,,2709433.0,6109808.0,,,False,
Horizons regions bore list Oct 2012,315014,False,,2730500.0,6109900.0,,,False,
Horizons regions bore list Oct 2012,319004,True,BoreID,2764700.0,6109900.0,,,False,
Horizons regions bore list Oct 2012,319005,False,,2764300.0,6109900.0,,,False,
Horizons regions bore list Oct 2012,410001,False,,2773300.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,410050,True,BoreID,2773400.0,6109800.0,,,False,
Horizons regions bore list Oct 2012,411021,False,,2774300.0,6109900.0,,,False,
Horizons regions bore list Oct 2012,411028,False,,2774500.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,411039,False,,2774600.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,317022,False,,2747500.0,6110100.0,,,False,
Horizons regions bore list Oct 2012,317023,False,,2747500.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,313043,False,,2709874.0,6109921.0,,,False,
Horizons regions bore list Oct 2012,313048,False,,2710300.0,6110200.0,,,False,
Horizons regions bore list Oct 2012,313029,False,,2712900.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,313031,False,,2712900.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,313033,False,,2712910.0,6110310.0,,,False,
Horizons regions bore list Oct 2012,313081,False,,2712518.0,6110007.0,,,False,
Horizons regions bore list Oct 2012,313088,False,,2712635.0,6110360.0,,,False,
Horizons regions bore list Oct 2012,313096,False,,2712528.0,6110027.0,,,False,
Horizons regions bore list Oct 2012,313120,False,,2712800.0,6110000.0,,,False,
Horizons regions bore list Oct 2012,313061,False,,2713800.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,315052,False,,2729600.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,410023,False,,2771800.0,6110200.0,,,False,
Horizons regions bore list Oct 2012,410024,False,,2771900.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,410025,False,,2771600.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,410008,False,,2768900.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,410049,True,BoreID,2769100.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,316042,False,,2731700.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,316049,False,,2732200.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,316055,False,,2732100.0,6110200.0,,,False,
Horizons regions bore list Oct 2012,316057,False,,2732300.0,6110100.0,,,False,
Horizons regions bore list Oct 2012,316128,False,,2732400.0,6110500.0,,,False,
Horizons regions bore list Oct 2012,315019,False,,2730980.0,6110291.0,,,False,
Horizons regions bore list Oct 2012,315022,False,,2731200.0,6110500.0,,,False,
Horizons regions bore list Oct 2012,315008,False,,2730000.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,315056,False,,2730100.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,316012,False,,2737200.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,317038,False,,2747800.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,313047,False,,2707355.0,6110452.0,,,False,
Horizons regions bore list Oct 2012,411044,False,,2775600.0,6110500.0,,,False,
Horizons regions bore list Oct 2012,314006,True,BoreID,2714499.0,6110662.0,,,False,
Horizons regions bore list Oct 2012,314022,True,BoreID,2714700.0,6110500.0,,,False,
Horizons regions bore list Oct 2012,410006,False,,2768300.0,6110800.0,,,False,
Horizons regions bore list Oct 2012,410007,False,,2768400.0,6110400.0,,,False,
Horizons regions bore list Oct 2012,312037,False,,2703000.0,6110630.0,,,False,
Horizons regions bore list Oct 2012,312001,True,BoreID,2703752.0,6110630.0,,,False,
Horizons regions bore list Oct 2012,313017,False,,2713235.0,6110517.0,,,False,
Horizons regions bore list Oct 2012,313018,False,,2713100.0,6110300.0,,,False,
Horizons regions bore list Oct 2012,313019,False,,2713282.0,6110438.0,,,False,
Horizons regions bore list Oct 2012,313039,False,,2713326.0,6110495.0,,,False,
Horizons regions bore list Oct 2012,313045,False,,2713400.0,6110600.0,,,False,
Horizons regions bore list Oct 2012,313069,False,,2713040.0,6110630.0,,,False,
Horizons regions bore list Oct 2012,316037,True,BoreID,2733577.0,6110663.0,,,False,
Horizons regions bore list Oct 2012,316094,False,,2735000.0,6110700.0,,,False,
Horizons regions bore list Oct 2012,410042,False,,2771000.0,6110700.0,,,False,
Horizons regions bore list Oct 2012,315007,False,,2726248.0,6110721.0,,,False,
Horizons regions bore list Oct 2012,316088,False,,2734300.0,6110800.0,,,False,
Horizons regions bore list Oct 2012,411048,False,,2774375.0,6110803.0,,,False,
Horizons regions bore list Oct 2012,313035,False,,2712343.0,6110668.0,,,False,
Horizons regions bore list Oct 2012,410031,False,,2767560.0,6110820.0,,,False,
Horizons regions bore list Oct 2012,315048,False,,2731300.0,6110800.0,,,False,
Horizons regions bore list Oct 2012,316068,False,,2731500.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,316079,False,,2731428.0,6110712.0,,,False,
Horizons regions bore list Oct 2012,316126,False,,2731400.0,6110700.0,,,False,
Horizons regions bore list Oct 2012,315036,False,,2730600.0,6110900.0,,,False,
Horizons regions bore list Oct 2012,318016,False,,2749700.0,6110900.0,,,False,
Horizons regions bore list Oct 2012,317027,False,,2748071.0,6110912.0,,,False,
Horizons regions bore list Oct 2012,410022,False,,2771900.0,6110900.0,,,False,
Horizons regions bore list Oct 2012,316041,False,,2732133.0,6110990.0,,,False,
Horizons regions bore list Oct 2012,316084,False,,2733800.0,6110900.0,,,False,
Horizons regions bore list Oct 2012,316134,False,,2733900.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,317021,False,,2749000.0,6111000.0,,,False,
Horizons regions bore list Oct 2012,411053,False,,2777900.0,6111000.0,,,False,
Horizons regions bore list Oct 2012,313073,False,,2705990.0,6111057.0,,,False,
Horizons regions bore list Oct 2012,316090,False,,2735700.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,316092,False,,2736400.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,410052,False,,2770861.0,6111129.0,,,False,
Horizons regions bore list Oct 2012,318015,False,,2750081.0,6111154.0,,,False,
Horizons regions bore list Oct 2012,318017,False,,2750095.0,6111116.0,,,False,
Horizons regions bore list Oct 2012,317042,False,,2742800.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,317060,False,,2743000.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,317025,False,,2747670.0,6111140.0,,,False,
Horizons regions bore list Oct 2012,317078,False,,2747800.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,313050,False,,2711400.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,313110,False,,2711500.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,313010,False,,2712400.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,317062,False,,2744500.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,317080,False,,2746900.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,410046,False,,2773700.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,412031,False,,2783800.0,6111200.0,,,False,
Horizons regions bore list Oct 2012,410017,False,,2766800.0,6111100.0,,,False,
Horizons regions bore list Oct 2012,410018,False,,2766612.0,6111347.0,,,False,
Horizons regions bore list Oct 2012,312023,False,,2704789.0,6111275.0,,,False,
Horizons regions bore list Oct 2012,312025,False,,2704815.0,6111246.0,,,False,
Horizons regions bore list Oct 2012,312026,False,,2704809.0,6111238.0,,,False,
Horizons regions bore list Oct 2012,312008,False,,2700420.0,6111257.0,,,False,
Horizons regions bore list Oct 2012,312010,False,,2700416.0,6111259.0,,,False,
Horizons regions bore list Oct 2012,313003,False,,2713000.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,316001,False,,2733100.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,316102,False,,2733300.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,317056,False,,2748200.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,319008,False,,2765000.0,6111300.0,,,False,
Horizons regions bore list Oct 2012,318006,False,,2749200.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,318019,False,,2749534.0,6111329.0,,,False,
Horizons regions bore list Oct 2012,410019,False,,2769800.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,313007,False,,2711121.0,6111457.0,,,False,
Horizons regions bore list Oct 2012,314021,True,BoreID,2715210.0,6111425.0,,,False,
Horizons regions bore list Oct 2012,314023,False,,2715338.0,6111667.0,,,False,
Horizons regions bore list Oct 2012,410020,False,,2771800.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,410021,False,,2771800.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,316082,False,,2734100.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,316086,False,,2734400.0,6111400.0,,,False,
Horizons regions bore list Oct 2012,315011,False,,2725800.0,6111600.0,,,False,
Horizons regions bore list Oct 2012,317003,False,,2748400.0,6111500.0,,,False,
Horizons regions bore list Oct 2012,317068,False,,2748500.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,318001,False,,2748500.0,6111600.0,,,False,
Horizons regions bore list Oct 2012,412008,False,,2782600.0,6111600.0,,,False,
Horizons regions bore list Oct 2012,316067,False,,2735982.0,6111667.0,,,False,
Horizons regions bore list Oct 2012,313052,False,,2711400.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,410016,False,,2766200.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,316006,False,,2736500.0,6111900.0,,,False,
Horizons regions bore list Oct 2012,316008,False,,2736500.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,316016,False,,2736300.0,6111800.0,,,False,
Horizons regions bore list Oct 2012,316058,False,,2736300.0,6111500.0,,,False,
Horizons regions bore list Oct 2012,317052,False,,2742300.0,6111800.0,,,False,
Horizons regions bore list Oct 2012,317054,False,,2743300.0,6111900.0,,,False,
Horizons regions bore list Oct 2012,317058,False,,2743200.0,6111700.0,,,False,
Horizons regions bore list Oct 2012,318005,False,,2751500.0,6111800.0,,,False,
Horizons regions bore list Oct 2012,318009,False,,2749920.0,6111918.0,,,False,
Horizons regions bore list Oct 2012,316028,False,,2733700.0,6112000.0,,,False,
Horizons regions bore list Oct 2012,316059,False,,2733600.0,6112000.0,,,False,
Horizons regions bore list Oct 2012,316078,False,,2733600.0,6111800.0,,,False,
Horizons regions bore list Oct 2012,312027,False,,2703682.0,6111976.0,,,False,
Horizons regions bore list Oct 2012,411004,False,,2782100.0,6112000.0,,,False,
Horizons regions bore list Oct 2012,316039,False,,2736600.0,6112100.0,,,False,
Horizons regions bore list Oct 2012,411027,False,,2774900.0,6112000.0,,,False,
Horizons regions bore list Oct 2012,411045,False,,2774800.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,411042,False,,2778000.0,6112100.0,,,False,
Horizons regions bore list Oct 2012,316043,False,,2738400.0,6112100.0,,,False,
Horizons regions bore list Oct 2012,316069,False,,2738376.0,6112146.0,,,False,
Horizons regions bore list Oct 2012,315005,False,,2730919.0,6112089.0,,,False,
Horizons regions bore list Oct 2012,315017,False,,2730705.0,6111996.0,,,False,
Horizons regions bore list Oct 2012,315034,False,,2730700.0,6111800.0,,,False,
Horizons regions bore list Oct 2012,315038,False,,2730700.0,6112300.0,,,False,
Horizons regions bore list Oct 2012,315040,False,,2731200.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,316044,False,,2733000.0,6112300.0,,,False,
Horizons regions bore list Oct 2012,313058,False,,2713600.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,316063,False,,2734400.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,316076,False,,2734400.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,318011,False,,2750600.0,6112300.0,,,False,
Horizons regions bore list Oct 2012,318012,False,,2750800.0,6112000.0,,,False,
Horizons regions bore list Oct 2012,318026,False,,2750700.0,6112300.0,,,False,
Horizons regions bore list Oct 2012,410028,False,,2773800.0,6112100.0,,,False,
Horizons regions bore list Oct 2012,410035,False,,2773700.0,6112300.0,,,False,
Horizons regions bore list Oct 2012,411030,False,,2777100.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,412021,False,,2782800.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,412028,False,,2782600.0,6112200.0,,,False,
Horizons regions bore list Oct 2012,410040,False,,2770500.0,6112400.0,,,False,
Horizons regions bore list Oct 2012,314002,False,,2716677.0,6112419.0,,,False,
Horizons regions bore list Oct 2012,316031,True,BoreID,2734564.0,6112445.0,,,False,
Horizons regions bore list Oct 2012,316046,False,,2734600.0,6112500.0,,,False,
Horizons regions bore list Oct 2012,316070,False,,2734800.0,6112600.0,,,False,
Horizons regions bore list Oct 2012,316091,False,,2735016.0,6112213.0,,,False,
Horizons regions bore list Oct 2012,316061,False,,2733900.0,6112400.0,,,False,
Horizons regions bore list Oct 2012,313005,False,,2713100.0,6112500.0,,,False,
Horizons regions bore list Oct 2012,313008,False,,2713400.0,6112600.0,,,False,
Horizons regions bore list Oct 2012,313057,False,,2713194.0,6112345.0,,,False,
Horizons regions bore list Oct 2012,313059,False,,2713334.0,6112735.0,,,False,
Horizons regions bore list Oct 2012,411049,False,,2774800.0,6112600.0,,,False,
Horizons regions bore list Oct 2012,318013,False,,2751733.0,6112628.0,,,False,
Horizons regions bore list Oct 2012,412035,False,,2785971.0,6112678.0,,,False,
Horizons regions bore list Oct 2012,314058,False,,2717300.0,6112700.0,,,False,
Horizons regions bore list Oct 2012,316060,False,,2732800.0,6112700.0,,,False,
Horizons regions bore list Oct 2012,316010,False,,2737800.0,6112800.0,,,False,
Horizons regions bore list Oct 2012,316080,False,,2737600.0,6112600.0,,,False,
Horizons regions bore list Oct 2012,316026,False,,2732000.0,6112800.0,,,False,
Horizons regions bore list Oct 2012,316036,False,,2732100.0,6112700.0,,,False,
Horizons regions bore list Oct 2012,316047,False,,2732200.0,6112700.0,,,False,
Horizons regions bore list Oct 2012,315044,False,,2731200.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,315046,False,,2731100.0,6112600.0,,,False,
Horizons regions bore list Oct 2012,316098,False,,2731500.0,6112800.0,,,False,
Horizons regions bore list Oct 2012,312002,False,,2705388.0,6112785.0,,,False,
Horizons regions bore list Oct 2012,313046,False,,2712600.0,6112800.0,,,False,
Horizons regions bore list Oct 2012,313013,False,,2707294.0,6112820.0,,,False,
Horizons regions bore list Oct 2012,313053,False,,2707300.0,6112817.0,,,False,
Horizons regions bore list Oct 2012,313063,False,,2707287.0,6112831.0,,,False,
Horizons regions bore list Oct 2012,318020,False,,2751000.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,411002,False,,2777700.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,313023,False,,2714051.0,6112933.0,,,False,
Horizons regions bore list Oct 2012,313032,False,,2714100.0,6112800.0,,,False,
Horizons regions bore list Oct 2012,313104,False,,2714400.0,6113100.0,,,False,
Horizons regions bore list Oct 2012,317019,False,,2745400.0,6113000.0,,,False,
Horizons regions bore list Oct 2012,410004,False,,2773000.0,6113000.0,,,False,
Horizons regions bore list Oct 2012,410005,False,,2773400.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,410044,False,,2773300.0,6113100.0,,,False,
Horizons regions bore list Oct 2012,313070,False,,2710800.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,313074,False,,2711000.0,6113200.0,,,False,
Horizons regions bore list Oct 2012,316030,False,,2733700.0,6113200.0,,,False,
Horizons regions bore list Oct 2012,316032,False,,2733400.0,6112900.0,,,False,
Horizons regions bore list Oct 2012,312021,False,,2699628.0,6113094.0,,,False,
Horizons regions bore list Oct 2012,316002,False,,2734600.0,6113100.0,,,False,
Horizons regions bore list Oct 2012,410041,False,,2770800.0,6113000.0,,,False,
Horizons regions bore list Oct 2012,410048,False,,2771050.0,6113236.0,,,False,
Horizons regions bore list Oct 2012,410051,False,,2770975.0,6113448.0,,,False,
Horizons regions bore list Oct 2012,316021,False,,2735000.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,316038,False,,2735100.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,316040,False,,2735100.0,6113200.0,,,False,
Horizons regions bore list Oct 2012,316093,False,,2735292.0,6113132.0,,,False,
Horizons regions bore list Oct 2012,313118,False,,2712700.0,6113300.0,,,False,
Horizons regions bore list Oct 2012,315013,True,BoreID,2723200.0,6113300.0,,,False,
Horizons regions bore list Oct 2012,316024,False,,2737800.0,6113300.0,,,False,
Horizons regions bore list Oct 2012,314015,True,BoreID,2718152.0,6113301.0,,,False,
Horizons regions bore list Oct 2012,316018,False,,2735800.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,316071,False,,2736300.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,410002,False,,2772700.0,6113600.0,,,False,
Horizons regions bore list Oct 2012,410003,False,,2772700.0,6113300.0,,,False,
Horizons regions bore list Oct 2012,410043,False,,2773000.0,6113500.0,,,False,
Horizons regions bore list Oct 2012,314034,False,,2714800.0,6113500.0,,,False,
Horizons regions bore list Oct 2012,315058,False,,2731500.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,316022,False,,2731600.0,6113700.0,,,False,
Horizons regions bore list Oct 2012,316045,False,,2731950.0,6113400.0,,,False,
Horizons regions bore list Oct 2012,316050,False,,2732000.0,6113500.0,,,False,
Horizons regions bore list Oct 2012,313022,False,,2713800.0,6113600.0,,,False,
Horizons regions bore list Oct 2012,313055,False,,2713833.0,6113596.0,,,False,
Horizons regions bore list Oct 2012,313067,False,,2713885.0,6113587.0,,,False,
Horizons regions bore list Oct 2012,344213,False,,2700563.0,6113617.0,,,False,
Horizons regions bore list Oct 2012,313042,False,,2712482.0,6113653.0,,,False,
Horizons regions bore list Oct 2012,313054,False,,2712400.0,6113700.0,,,False,
Horizons regions bore list Oct 2012,313100,False,,2712300.0,6113800.0,,,False,
Horizons regions bore list Oct 2012,314024,True,BoreID,2715145.0,6113749.0,,,False,
Horizons regions bore list Oct 2012,411058,False,,2780400.0,6113800.0,,,False,
Horizons regions bore list Oct 2012,315009,False,,2723929.0,6113896.0,,,False,
Horizons regions bore list Oct 2012,318022,False,,2749500.0,6113900.0,,,False,
Horizons regions bore list Oct 2012,411008,False,,2776000.0,6113800.0,,,False,
Horizons regions bore list Oct 2012,411037,False,,2776300.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,316120,False,,2735600.0,6113900.0,,,False,
Horizons regions bore list Oct 2012,316162,False,,2735700.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,411007,False,,2775700.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,313034,False,,2713100.0,6114200.0,,,False,
Horizons regions bore list Oct 2012,313038,False,,2713300.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,313082,False,,2712800.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,313098,False,,2712700.0,6113900.0,,,False,
Horizons regions bore list Oct 2012,314012,False,,2718350.0,6114058.0,,,False,
Horizons regions bore list Oct 2012,318004,False,,2751300.0,6114100.0,,,False,
Horizons regions bore list Oct 2012,411038,False,,2778400.0,6114100.0,,,False,
Horizons regions bore list Oct 2012,412019,False,,2783400.0,6114100.0,,,False,
Horizons regions bore list Oct 2012,313112,False,,2714400.0,6114400.0,,,False,
Horizons regions bore list Oct 2012,314013,False,,2714588.0,6114391.0,,,False,
Horizons regions bore list Oct 2012,314036,False,,2714500.0,6114000.0,,,False,
Horizons regions bore list Oct 2012,316020,False,,2731600.0,6114100.0,,,False,
Horizons regions bore list Oct 2012,316100,False,,2731800.0,6114600.0,,,False,
Horizons regions bore list Oct 2012,313014,False,,2712600.0,6114400.0,,,False,
Horizons regions bore list Oct 2012,313108,False,,2712600.0,6114200.0,,,False,
Horizons regions bore list Oct 2012,316152,False,,2735200.0,6114200.0,,,False,
Horizons regions bore list Oct 2012,316158,False,,2735300.0,6114400.0,,,False,
Horizons regions bore list Oct 2012,411056,False,,2779300.0,6114300.0,,,False,
Horizons regions bore list Oct 2012,411057,False,,2779300.0,6114300.0,,,False,
Horizons regions bore list Oct 2012,411026,False,,2782000.0,6114300.0,,,False,
Horizons regions bore list Oct 2012,316027,False,,2739000.0,6114500.0,,,False,
Horizons regions bore list Oct 2012,316083,False,,2738920.0,6114340.0,,,False,
Horizons regions bore list Oct 2012,316085,False,,2738702.0,6114493.0,,,False,
Horizons regions bore list Oct 2012,316087,False,,2738792.0,6114481.0,,,False,
Horizons regions bore list Oct 2012,312024,False,,2705150.0,6114467.0,,,False,
Horizons regions bore list Oct 2012,316154,False,,2733402.0,6114521.0,,,False,
Horizons regions bore list Oct 2012,411011,False,,2778100.0,6114600.0,,,False,
Horizons regions bore list Oct 2012,411029,False,,2777800.0,6114500.0,,,False,
Horizons regions bore list Oct 2012,312014,False,,2703463.0,6114561.0,,,False,
Horizons regions bore list Oct 2012,312022,False,,2703463.0,6114560.0,,,False,
Horizons regions bore list Oct 2012,314001,False,,2722900.0,6114600.0,,,False,
Horizons regions bore list Oct 2012,317014,False,,2743700.0,6114600.0,,,False,
Horizons regions bore list Oct 2012,313002,False,,2709346.0,6114607.0,,,False,
Horizons regions bore list Oct 2012,313004,False,,2709337.0,6114583.0,,,False,
Horizons regions bore list Oct 2012,313083,False,,2709344.0,6114692.0,,,False,
Horizons regions bore list Oct 2012,412026,False,,2786200.0,6114700.0,,,False,
Horizons regions bore list Oct 2012,412034,False,,2786603.0,6114643.0,,,False,
Horizons regions bore list Oct 2012,314054,False,,2715600.0,6114700.0,,,False,
Horizons regions bore list Oct 2012,316097,False,,2739371.0,6114715.0,,,False,
Horizons regions bore list Oct 2012,314035,False,,2716806.0,6114764.0,,,False,
Horizons regions bore list Oct 2012,312034,False,,2703008.0,6114767.0,,,False,
Horizons regions bore list Oct 2012,313030,False,,2713200.0,6114900.0,,,False,
Horizons regions bore list Oct 2012,313106,False,,2713300.0,6114700.0,,,False,
Horizons regions bore list Oct 2012,316156,False,,2734200.0,6114800.0,,,False,
Horizons regions bore list Oct 2012,313080,False,,2712200.0,6114900.0,,,False,
Horizons regions bore list Oct 2012,411001,True,BoreID,2779500.0,6114900.0,,,False,
Horizons regions bore list Oct 2012,412001,True,BoreID,2783900.0,6114900.0,,,False,
Horizons regions bore list Oct 2012,312033,False,,2704469.0,6114943.0,,,False,
Horizons regions bore list Oct 2012,313071,False,,2711602.0,6114951.0,,,False,
Horizons regions bore list Oct 2012,316146,False,,2737100.0,6115000.0,,,False,
Horizons regions bore list Oct 2012,412002,False,,2785500.0,6115000.0,,,False,
Horizons regions bore list Oct 2012,316053,False,,2731600.0,6115100.0,,,False,
Horizons regions bore list Oct 2012,316073,False,,2733631.0,6115179.0,,,False,
Horizons regions bore list Oct 2012,316075,False,,2733823.0,6115103.0,,,False,
Horizons regions bore list Oct 2012,316005,False,,2736800.0,6115100.0,,,False,
Horizons regions bore list Oct 2012,316081,False,,2736600.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,313027,False,,2714430.0,6115185.0,,,False,
Horizons regions bore list Oct 2012,313062,False,,2714100.0,6115100.0,,,False,
Horizons regions bore list Oct 2012,313072,False,,2714400.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,313102,False,,2714400.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,314018,False,,2716100.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,317034,False,,2744400.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,412015,False,,2786000.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,314056,False,,2722185.0,6115294.0,,,False,
Horizons regions bore list Oct 2012,314062,False,,2722000.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,314067,False,,2716736.0,6115389.0,,,False,
Horizons regions bore list Oct 2012,314068,False,,2717217.0,6115221.0,,,False,
Horizons regions bore list Oct 2012,316048,False,,2732500.0,6115300.0,,,False,
Horizons regions bore list Oct 2012,316072,False,,2732200.0,6115200.0,,,False,
Horizons regions bore list Oct 2012,316096,False,,2732200.0,6115500.0,,,False,
Horizons regions bore list Oct 2012,411020,False,,2781000.0,6115400.0,,,False,
Horizons regions bore list Oct 2012,411040,False,,2777900.0,6115600.0,,,False,
Horizons regions bore list Oct 2012,411061,False,,2777975.0,6115377.0,,,False,
Horizons regions bore list Oct 2012,412014,False,,2785500.0,6115500.0,,,False,
Horizons regions bore list Oct 2012,412023,False,,2789100.0,6115500.0,,,False,
Horizons regions bore list Oct 2012,313049,False,,2710724.0,6115564.0,,,False,
Horizons regions bore list Oct 2012,312007,True,BoreID,2700049.0,6115701.0,,,False,
Horizons regions bore list Oct 2012,312011,False,,2700343.0,6115375.0,,,False,
Horizons regions bore list Oct 2012,314025,True,BoreID,2717731.0,6115574.0,,,False,
Horizons regions bore list Oct 2012,314060,False,,2718000.0,6115700.0,,,False,
Horizons regions bore list Oct 2012,411043,False,,2776800.0,6115600.0,,,False,
Horizons regions bore list Oct 2012,314047,False,,2715433.0,6115622.0,,,False,
Horizons regions bore list Oct 2012,411024,False,,2775800.0,6115700.0,,,False,
Horizons regions bore list Oct 2012,314069,False,,2717411.0,6115747.0,,,False,
Horizons regions bore list Oct 2012,313079,False,,2709449.0,6115794.0,,,False,
Horizons regions bore list Oct 2012,316089,False,,2735016.0,6115798.0,,,False,
Horizons regions bore list Oct 2012,317030,False,,2743000.0,6115800.0,,,False,
Horizons regions bore list Oct 2012,411005,True,BoreID,2779900.0,6115600.0,,,False,
Horizons regions bore list Oct 2012,411014,False,,2780100.0,6116000.0,,,False,
Horizons regions bore list Oct 2012,411025,False,,2776200.0,6115900.0,,,False,
